03:38:42,CARPARK,0,30,-31.973159,115.822346,250000,5,923300000,12,20,-78,-123,10.75,-31.973251,115.822001
03:38:44,CARPARK,0,31,-31.973166,115.822340,250000,5,923300000,12,20,-77,-110,9.75,-31.973229,115.822025
03:38:44,CARPARK,0,32,-31.973170,115.822330,250000,5,923300000,12,20,-79,-122,8.75,-31.973229,115.822025
03:38:46,CARPARK,0,33,-31.973167,115.822323,250000,5,923300000,12,20,-82,-122,8.75,-31.973209,115.822040
03:38:49,CARPARK,0,34,-31.973157,115.822315,250000,5,923300000,12,20,-80,-122,8.75,-31.973203,115.822041
03:38:51,CARPARK,0,35,-31.973157,115.822315,250000,5,923300000,12,20,-79,-111,10.50,-31.973195,115.822047
03:38:53,CARPARK,0,36,-31.973156,115.822315,250000,5,923300000,12,20,-78,-124,10.75,-31.973197,115.822043
03:38:53,CARPARK,0,37,-31.973161,115.822314,250000,5,923300000,12,20,-78,-122,10.25,-31.973197,115.822043
03:38:55,CARPARK,0,38,-31.973174,115.822310,250000,5,923300000,12,20,-80,-124,9.75,-31.973203,115.822039
03:38:58,CARPARK,0,39,-31.973181,115.822314,250000,5,923300000,12,20,-86,-123,9.50,-31.973226,115.822018
03:39:00,CARPARK,0,40,-31.973174,115.822306,250000,5,923300000,12,20,-82,-111,10.00,-31.973230,115.822022
03:39:02,CARPARK,0,41,-31.973174,115.822306,250000,5,923300000,12,20,-76,-123,9.75,-31.973227,115.822029
03:39:04,CARPARK,0,42,-31.973170,115.822303,250000,5,923300000,12,20,-76,-124,9.25,-31.973205,115.822039
03:39:04,CARPARK,0,43,-31.973153,115.822298,250000,5,923300000,12,20,-74,-122,10.00,-31.973205,115.822039
03:39:06,CARPARK,0,44,-31.973147,115.822293,250000,5,923300000,12,20,-75,-122,9.50,-31.973202,115.822039
03:39:09,CARPARK,0,45,-31.973138,115.822290,250000,5,923300000,12,20,-76,-123,11.50,-31.973215,115.822025
03:39:11,CARPARK,0,46,-31.973127,115.822284,250000,5,923300000,12,20,-78,-124,11.75,-31.973189,115.822037
03:39:13,CARPARK,0,47,-31.973127,115.822284,250000,5,923300000,12,20,-78,-112,11.25,-31.973171,115.822046
03:39:15,CARPARK,0,48,-31.973136,115.822263,250000,5,923300000,12,20,-76,-122,10.00,-31.973124,115.822073
03:39:15,CARPARK,0,49,-31.973130,115.822225,250000,5,923300000,12,20,-78,-122,9.75,-31.973124,115.822073
03:39:17,CARPARK,0,0,-31.973124,115.822238,250000,5,923300000,12,20,-77,-124,10.25,-31.973122,115.822056
03:39:22,CARPARK,0,1,-31.973126,115.822238,250000,5,923300000,12,20,-77,-111,9.50,-31.973099,115.822076
03:39:24,CARPARK,0,2,-31.973126,115.822238,250000,5,923300000,12,20,-76,-112,10.00,-31.973087,115.822083
03:39:26,CARPARK,0,3,-31.973128,115.822242,250000,5,923300000,12,20,-77,-123,10.50,-31.973084,115.822089
03:39:26,CARPARK,0,4,-31.573131 915.8;2247,250000,5,923300000,12,20,-77,-124,3.75,-31.973084,115.822089
03:39:28,CARPARK,0,5,-31.973138,115.822252,250000,5,923300000,12,20,-78,-124,8.00,-31.973076,115.822095
03:39:31,CARPARK,0,6,-31.973143,115.822259,250000,5,923300000,12,20,-82,-105,11.00,-31.973081,115.822085
03:39:33,CARPARK,0,7,-31.973145,115.822265,250000,5,923300000,12,20,-85,-122,11.00,-31.973056,115.822101
03:39:35,CARPARK,0,8,-31.973145,115.822265,250000,5,923300000,12,20,-77,-114,10.50,-31.973040,115.822113
03:39:37,CARPARK,0,9,-31.973147,115.822272,250000,5,923300000,12,20,-78,-124,9.50,-31.973035,115.822118
03:39:37,CARPARK,0,10,-31.973148,115.822282,250000,5,923300000,12,20,-73,-124,10.50,-31.973035,115.822118
03:39:39,CARPARK,0,11,-31.973151,115.822291,250000,5,923300000,12,20,-75,-122,9.50,-31.973007,115.822109
03:39:42,CARPARK,0,12,-31.973154,115.822291,250000,5,923300000,12,20,-79,-122,10.75,-31.973008,115.822102
